"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sub-Saharan Africa","SSF","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","3.84824970113758","3.69242933386045","4.10489878847167","5.51259701461458","11.1910980379834","11.0802549191421","9.46231819479783","8.77154487566819","11.4891691048927","10.9654528384294","10.3065001832684","9.09277726584015","9.1924965566639","9.23021406172345","9.12660417921301","7.17378188184887","6.00799640482348","5.78148427098636","4.9140159728411","5.77550097344504","10.3343647185119","6.95188139052133","8.13517467212542","8.32057427311722","9.71040882596054","9.17809981678804","9.77524084254937","10.2332618819139","9.61437834758645","12.8055607363573","13.1231467067524","11.5378153008964","11.9217951420753","13.4136786705683","15.5768973624047","16.2520251849324","18.329092050423","18.4474705103029","11.0002520162575","12.3881733532195","18.1106334366516","17.1141143580356","17.6219180834212","16.7421962892653","16.7121695981576","16.1283508994275","14.9968259852953","14.8515029724552","14.7745473505778","15.3635835269057","16.1857533010696","16.6815009475922","17.5500802005339","17.1115222903759","16.0383946512874","15.7411115256464","15.390383412742","15.0624590511342","16.7977798790468","15.5594387315415","16.1845085582031","15.2117369780229","14.212174074703","15.2070572896378","",
"Sub-Saharan Africa","SSF","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","3.00890039749758","3.41964815180866","3.21318383625555","2.57878136564562","2.25996709756555","2.38083724042601","2.53784824396814","2.17480199535892","1.94005378829791","1.90820321326043","1.8699979204185","2.3358365608578","1.4642533978954","1.51398260685278","1.38752346947342","1.27203469588299","1.46673272141597","1.56275070471744","1.52106281971792","1.47634068188003","2.26793944894432","1.62247608683776","1.35151290030161","1.52814593010555","1.34723076240458","1.30145560118049","1.61361281397711","1.78588508361536","2.04265872311425","1.74926991017751","1.64935699045702","1.79989379923214","1.93859149698741","1.89074456339737","2.45140301521531","3.30491640523241","3.27988882585609","3.34468594475155","2.86899071377148","2.8363689223686","2.47647701480822","2.72285123988891","2.94557286505293","3.66386701051963","3.52476989040786","3.99936804838204","4.61009057352212","4.70379420615735","5.46537207207791","5.46811758880515","5.45226974546778","5.99845583257331","6.27890448064463","6.9697435370869","6.86196381849586","6.59369074190452","6.7954772275502","6.81331870272238","6.73442718013783","6.77451218912951","7.2760037983779","8.10513108448136","7.88370892937864","7.77714249578893","",
"Sub-Saharan Africa","SSF","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","1.32302064368418","0.976477564736114","1.32064113176311","1.53251693668403","1.54955343356797","2.5966249105416","2.63053268864222","2.93525024746668","2.36643759494262","2.20475517543453","2.19855799531104","3.22968123771771","3.30059984134555","3.72922000312692","3.90027113503379","2.79947814247744","2.52218353509645","2.33907334629876","2.4007704062637","3.09784632363099","2.81079291351112","2.99958607127951","3.08519801243491","2.87373590069216","3.53878076883706","3.27406620363828","4.17703425190901","3.35495339356579","4.01913633193275","4.04989394059448","3.75791569242682","3.95981542005753","4.52940435909297","5.28108749129119","4.78090963528821","4.9721931635784","5.25462190378539","5.56510101205866","6.18637217570715","7.25771011428795","7.90448854312924","8.49585489093486","9.07156446002099","12.3401134300371","12.9450280571329","14.3891444720839","14.2675225198956","15.5132052306112","16.2950803217612","18.5026227461439","17.8347855535743","17.9124230421447","17.8730775803897","18.6602341819716","20.121303043788","21.6300216480623","22.1186469548737","21.5959398598373","22.2567514914106","22.4491937063265","24.2185655426467","23.5336673606137","22.4969231451249","22.8029789948767","",
"Sub-Saharan Africa","SSF","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","2.24136255919166","2.32457007313698","2.41176913236511","2.14413116486514","2.50339654801916","2.05021424897399","1.8085812444087","1.83780784967047","2.26753908401842","2.48094208991527","2.25789280321933","2.12081222380649","1.9491772399843","1.9931203453041","4.64652954011612","4.39106202725306","3.65064659524678","2.91489639742881","2.20419236355236","4.14886619069347","10.4831169242094","5.28264428452807","6.84599997320161","5.3115038500778","5.37863363308589","4.86420957557315","4.71621380310006","4.17195575191164","3.72495449559372","3.75903157266828","3.97471343552408","4.47168162115617","4.49429880397404","4.7282136796443","4.19818356109196","4.40063103061","4.86876376229372","4.44690504188844","4.87237492556398","4.92008757480703","8.03061078046676","7.35001358166803","6.30358767300922","7.36741347634152","7.16804615193626","6.65284249904658","9.31713118114557","7.69886173513875","8.92275433082245","7.91325706617272","8.0857147868836","8.84585297512675","9.4034101400484","8.92719160871622","9.27877448189918","9.09602339656269","8.29014519600006","9.71637149516476","10.0385978245355","9.97323275375222","8.48196376838095","9.79216403444729","12.1522500646068","12.4174417478623","",
"Sub-Saharan Africa","SSF","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.72617957802982","6.48143548480018","6.33345761351475","6.41767215777933","7.33649866394216","7.32549554800187","6.79609529218935","5.66949069900844","6.17219478742244","6.01094595915176","6.1578449565202","4.98823778415703","4.85116789355327","4.66221149041503","4.73247741635912","5.29130346364486","5.15292243376396","4.65264254604858","4.43230401763497","4.68800878983262","4.80586515119449","4.63663718727276","","","",
"Sub-Saharan Africa","SSF","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","32.362178943859","31.2685365400138","29.1122862527091","28.4135409156854","32.6370010238808","31.8914347335839","30.1146327673999","31.301996678153","30.8531265531426","30.4227600028469","29.664315358938","32.6171605858107","30.3269191562737","32.2365999401693","39.3646681868426","38.085983469915","38.2500286415045","40.6493295683757","39.7652353705392","41.3642013080395","48.8974817932287","33.8218034677487","30.2679773452962","30.6603232978242","33.2755170334772","33.1272181109399","32.9682339159037","33.7010831517911","34.2848768481345","35.9941174900181","33.6889405522013","30.7797019199852","35.1921221364802","33.9954836378569","34.5725368223346","32.6878664264401","31.3465514609973","31.1903147269914","27.8962941252253","39.8586710065962","41.6269933330971","43.3703248030339","40.9263474107831","40.8776074719619","43.2512996858962","45.2251098704756","45.6450034579654","47.5243392443036","52.7369718964947","43.4248618558108","46.4795462363474","52.0741822724429","50.5262910106864","47.3785795029293","45.8543382965891","40.6120622455331","39.0311829436099","39.0278173090033","41.671006094907","39.1400478144438","35.4248654927448","40.9906904321103","44.4461957091982","47.8048522576265","50.4090597677359",
"Sub-Saharan Africa","SSF","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5171111946.80516","5898818423.04527","6319027983.89138","6805115159.90066","6932663711.97144","6209868310.6944","6730386052.67043","7425285723.74419","11130504668.7665","12957324057.2675","15352938456.886","16979854978.6748","19931158353.1536","19952360608.8231","19058228286.8063","20874218444.7679","22993046896.2595","24947939301.4375","24867187171.26","26073441801.6982","23732405290.667","24284425461.4843","27736344479.4199","29560480313.4943","28796895446.4856","","","","","",
"Sub-Saharan Africa","SSF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6947962036.84675","7728682915.86762","8343158545.42601","8820855796.89405","9174543919.01689","8236189717.38054","8823939169.11877","9778100648.78814","13873282499.9012","16114153054.4845","18290611481.1241","20483792702.915","24226010745.3564","24528071972.2071","22718361774.7768","25446513188.8093","28090887999.972","30407598946.5431","30395296704.6955","31525801556.3954","28744759940.0939","29035443371.1273","33098286015.6402","35520914706.5393","34919262972.8354","","","","","",
"Sub-Saharan Africa","SSF","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.6341713244672","14.9402834081092","15.2560110599408","15.5914295026756","15.9415508229106","16.3035209711675","16.664404401787","17.0346784641697","17.4142915770863","17.8050972348922","18.1853325707524","18.5970565582157","19.0278655398875","19.4601523655385","19.8809929218422","20.3092326314871","20.7439255819682","21.1715949793699","21.6096332606369","22.003271072555","22.3976231726978","22.8322150128794","23.2605432935724","23.7256041565937","24.2367826702448","24.7877592279262","25.3573023712471","25.9220497768072","26.4834497025329","27.0356123072857","27.5805436606209","28.0158355468646","28.4427156706574","28.8755666932935","29.2972967250936","29.6828137180357","30.0142792577738","30.3626153188965","30.7252345340474","31.08804970872","31.4488337826416","31.8752213998274","32.3129877784381","32.7526679350894","33.1968345010602","33.6568130866309","34.1142421629526","34.5296416763426","35.0325560912001","35.5398388477217","36.0550891197715","36.5769429316826","37.0916475647346","37.6114270854122","38.1433506383947","38.6894512800178","39.2247236714653","39.7596127978553","40.2998165075392","40.8329525970643","41.3686297861541","41.9076431495083","42.4493969365686","42.9881232794007","43.5287174561879",
"Sub-Saharan Africa","SSF","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.04243226792274","2.07805226958599","2.08599248441041","2.10612981826444","2.12745588696912","2.14188006153286","2.15591661509388","2.1855539170285","2.18665715411052","2.21747788704551","2.18743140191354","2.1500645150192","2.22074079153091","2.29642423623844","2.28471476231759","2.27396341109955","2.24265604177448","2.35220360232293","2.50387013503227","2.42400875596087","2.43100937028459","2.53145037465539","2.36217359662095","2.19974814163371","2.16903090759162","2.12738006485121","2.13286561891058","2.08096875830044","2.04986555332308","2.03436816609964","2.10453145696525","2.10405729007376","2.13515757362839","2.06271868436126","2.10044912305402","2.2030233712026","2.12721016892942","2.13757349029854","2.14163841842347","2.13339141157304","2.05070060016633","2.045226040581","2.04637511839814","2.05457186142351","2.04103977505075","2.04139216091065","2.11203592294788","1.99419500721652","1.97579128224302","1.95334447386968","1.92149653979096","1.91443462487059","1.91159811693258","1.85853972004638","1.81109313641988","1.77697977889498","1.75162835166558","1.7516840059457","1.71000971004718","1.66392739909675","1.61001441605095","1.55032179377502","1.52586921130845","1.49009779445106",
"Sub-Saharan Africa","SSF","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.5667959080156","49.5523509004321","49.5397181926607","49.5300218935734","49.5203224634071","49.5108401772234","49.5017187347396","49.4930965714176","49.4861315854482","49.4819143059161","49.4789353928568","49.481099444275","49.4862076497996","49.492543454486","49.498950803396","49.5019885812422","49.5028444116712","49.5011028010316","49.4961657204301","49.492551910676","49.5085289277052","49.5242949020715","49.5260918260468","49.5320420724114","49.5363306627977","49.5483324620638","49.5675245934162","49.5865080140634","49.6049583704208","49.6188598859709","49.6315832080163","49.6402977729432","49.6205373997892","49.6596652908668","49.6444768183168","49.549250815082","49.4761464704951","49.432421379961","49.4449995708404","49.4566267127836","49.4696206781013","49.485045454818","49.504200427805","49.5275781225485","49.5506862661078","49.5715643897496","49.5917905952259","49.6118405022601","49.6328194391116","49.6513902676739","49.6696986982934","49.6916928479443","49.7128664554399","49.7343617983869","49.753960131459","49.775102729429","49.7884497171024","49.7962579507813","49.8082917682541","49.8175681821064","49.8246470077395","49.8310009677539","49.8373327380542","49.8433211001309","49.8493805585241",
"Sub-Saharan Africa","SSF","Population, total","SP.POP.TOTL","227706653","233241597","239026415","245034711","251292534","257806104","264528156","271499400","278774032","286291766","294071521","302095262","310303050","318974077","328098223","337484491","347140248","356939418","367476902","378695833","389959247","401805572","414407128","426899800","439338948","452261445","465510912","479171693","492983652","507001395","521314712","535621670","550274082","565570780","580801913","596382250","612553970","628853819","645803591","663257231","681125107","699588585","718662153","738316131","758653144","779665113","801269368","823564883","846656872","870347292","894666657","919528126","944970310","971232906","997961037","1025251114","1052824144","1080941647","1109997000","1139315618","1169015451","1199011925","1229208573","1259902353","1291058694",
"Sub-Saharan Africa","SSF","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","79.5734540703412","79.9174018754632","80.300358355143","80.7901284965245","81.3414711026722","81.8898111109741","82.4340218757209","82.9625970371989","83.4715675576228","83.970024104671","84.4745094175032","85.0055908862008","85.5482177698458","86.0452446857121","86.4531985133331","86.8102534578258","87.2051376508361","87.5801924927773","87.8589040352229","88.1225264619492","88.3485274335717","88.5317165571866","88.6666307621409","88.7080103180044","88.7167132770212","88.7003337632514","88.6525662873446","88.579374282501","88.453672954506","88.2862506185198","88.0767217079393","87.8152335172795","87.6181613173845","87.349788503882","86.9530386499081","86.714731607212","86.7664159813275","86.7427634487712","86.3459136819784","85.8493583855696","85.4242635322421","85.0417903569197","84.6900894439384","84.3667454581093","84.0804261040887","83.858116670079","83.6884024479182","83.5178507904818","83.2844447337136","83.0053428796063","82.6869027193483","82.2976609318566","81.8944778288161","81.462295008145","80.9942983051921","80.4458933701065","79.8318106630173","79.1094971884548","78.2532387432896","77.3697071789762","76.4295086438718","75.4626023756517","74.5041060140398","73.5226754827361","72.5486179370752",
"Sub-Saharan Africa","SSF","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.265847629981603","0.265254013307256","0.265739443076115","0.265972885505731","0.265849911330176","0.265310884565102","0.264436839483768","0.263433258777163","0.26245127855854","0.261352814007497","0.259620966792071","0.256807271629331","0.253955827040045","0.252227596069522","0.251382197093072","0.251060935980288","0.251128511797339","0.252493790245026","0.255933847231701","0.260077995666884","0.262492474191707","0.263372188410012","0.265174059889814","0.267840358734749","0.269830727574825","0.27118672919059","0.27256048903463","0.276865759469615","0.280088943312206","0.279851809322581","0.280056950701709","0.280604179178113","0.281846952826999","0.283076082956057","0.285634150375879","0.287623515721416","0.287452006810064","0.287694234167237","0.288743337553009","0.29132816423029","0.294908451325225","0.297944782909526","0.30042272645708","0.302538078586071","0.30418377954549","0.305671425400842","0.30699488446594","0.30829225541624","0.309742683235035","0.311334961773674","0.313401841554001","0.31570340432771","0.317906602412839","0.319563864895781","0.319546789659322","0.318916947276125","0.318834407789371","0.3193403004789","0.321093333927571","0.322966000600459","0.321682254110449","0.31832130560354","0.317470034247779","0.318984275273393","0.321480024540645",
"Sub-Saharan Africa","SSF","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","0.822152346484795","0.818128276256616","0.816266144994479","0.815232808214795","0.81466512988961","0.814542994000425","0.814569645993675","0.814275101974184","0.814116606199885","0.814271738960449","0.814147687716341","0.813447829987154","0.812857116991019","0.812718824237564","0.812886911988734","0.813369207602108","0.814223067877349","0.815932035560097","0.817868964372555","0.819323987708153","0.818810491217345","0.816931439500615","0.816008125390997","0.816236239621218","0.817076706021163","0.817269652980936","0.816971915773611","0.817347934462703","0.816667653017376","0.814712905427391","0.812938829289738","0.811628566066655","0.809247611115284","0.803813110779301","0.797996823136137","0.792612382673584","0.788348034388417","0.786127730618242","0.784803210851776","0.784584817453498","0.785285710976804","0.785777098606206","0.784719732856255","0.781504546215355","0.776120438972867","0.769260641185517","0.762418928445899","0.756740776962925","0.752469527014551","0.74952028368785","0.748192566796381","0.748121203524628","0.748913327770643","0.750758154992959","0.75346336595481","0.756951974371177","0.761488902220415","0.766621127492492","0.7708485915453","0.775357371388768","0.778289071479778","0.780064550662603","0.78550310687442","0.794845443157811","0.805362553176574",
"Sub-Saharan Africa","SSF","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.8266157274414","2.81882456291994","2.81560289813192","2.8129266852521","2.81046593802548","2.80809769848279","2.80593169877195","2.80404521818058","2.80319555328587","2.80300177748653","2.80135415810651","2.79667043369706","2.79175460180503","2.78868794579166","2.78703343118401","2.78664008156506","2.7869189957349","2.79041941950898","2.79780770153786","2.80600648354869","2.80627352159913","2.80096905177308","2.79955092892147","2.79939997300194","2.7979218412123","2.79486992137344","2.79100651726319","2.79161903091882","2.79003403828025","2.7817571581767","2.7725939418591","2.76655532736903","2.76265423547125","2.75162820198879","2.74306534099987","2.73707677772574","2.7293156148027","2.72166076637271","2.71090617750911","2.7004670434571","2.69133366879129","2.68324173951168","2.67582241690593","2.66877678976591","2.66152024423803","2.65470439569787","2.64819641962901","2.6421100101835","2.6370372651386","2.63306736444962","2.63181280351086","2.63377067888047","2.6389758984208","2.64449726925376","2.64860433250784","2.65381077485016","2.66166662737032","2.67431860246882","2.69368695461522","2.71718127821303","2.73326931667842","2.74423002181291","2.76315811345799","2.78949194021981","2.81907602270799",
